class,occurence,timestamp,id,location.lon,location.lat,location.city,location.country,location.countrycode,useragent,pageViews,application,journeys.interactions.register.0,journeys.interactions.register.1,journeys.interactions.register.2,journeys.interactions.home.0,journeys.interactions.onlinehelp.0,journeys.resources.matchkey,journeys.resources.file,journeys.metrics.home,journeys.metrics.onlinehelp,resource.interaction,resource.info.event,resource.info.channel,resource.info.application,resource.info.pagename,resource.info.href,resource.info.section,resource.info.category,resource.info.device,resource.values.web_pageViews,context.global.key,context.global.name,context.global.value,identities.ecid,identities.email,identities.mobile,identities.crmid
timeseries,always,1629880076932,6,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-us) AppleWebKit/534.1+ (KHTML, like Gecko) Version/5.0 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,82420049700641983691707475634655152737,vadide-1624@aepdemo.com,+90394719866,+138955
timeseries,always,1629880079129,6,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.18 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.18",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,43129022435210829164249102574916943270,bolum-1626@aepdemo.com,+14290923484,+293287
timeseries,always,1629880092385,6,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.18 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.18",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,43129022435210829164249102574916943270,bolum-1626@aepdemo.com,+14290923484,+293287
timeseries,always,1629880025680,7,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ko-KR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,91586162931851719971693732473923257138,apozo-1630@aepdemo.com,+67642537963,+944793
timeseries,always,1629880081389,6,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ko-KR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,91586162931851719971693732473923257138,apozo-1630@aepdemo.com,+67642537963,+944793
timeseries,always,1629879885240,9,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,41783575013733972600119570047402618843,jecjo-1633@aepdemo.com,+73692610490,+331300
timeseries,always,1629879913820,0,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,41783575013733972600119570047402618843,jecjo-1633@aepdemo.com,+73692610490,+331300
timeseries,always,1629879957959,0,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2_1 like Mac OS X; he-il) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,26430211283480878972944295978250873422,vovino-1635@aepdemo.com,+58386633469,+299144
timeseries,always,1629879965043,3,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2_1 like Mac OS X; he-il) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,26430211283480878972944295978250873422,vovino-1635@aepdemo.com,+58386633469,+299144
timeseries,always,1629879963914,7,4.1638985,50.0109884,Momignies,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,35234072791105014250558149655394104667,fofdor-1644@aepdemo.com,+82513664334,+188726
timeseries,always,1629879918553,7,4.4180065,50.7881573,Bruxelles,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,67060553172912838070857564163028664285,zaher-1646@aepdemo.com,+94704712735,+544460
timeseries,always,1629879932926,0,4.4180065,50.7881573,Bruxelles,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,67060553172912838070857564163028664285,zaher-1646@aepdemo.com,+94704712735,+544460
timeseries,always,1629879967996,4,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,19581132801862679422269372892286855083,titi-1651@aepdemo.com,+74845472921,+826432
timeseries,always,1629879949216,13,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,19581132801862679422269372892286855083,titi-1651@aepdemo.com,+74845472921,+826432
timeseries,always,1629880005163,10,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (X11; Linux amd64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,14620688013040843284427774993581615712,puma-1655@aepdemo.com,+76749956560,+364061
timeseries,always,1629880040597,2,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (X11; Linux amd64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,14620688013040843284427774993581615712,puma-1655@aepdemo.com,+76749956560,+364061
timeseries,always,1629879975961,6,4.1638985,50.0109884,Momignies,Belgium,BE,"Mozilla/5.0 (X11; FreeBSD amd64) AppleWebKit/536.5 (KHTML like Gecko) Chrome/19.0.1084.56 Safari/1EA69",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,86358659217969138343987522720167083869,sonol-1657@aepdemo.com,+78478341124,+871988
timeseries,always,1629879953949,7,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,47278082138979838611453954339310336611,wujgih-1659@aepdemo.com,+02150387535,+034245
timeseries,always,1629880001694,4,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,47278082138979838611453954339310336611,wujgih-1659@aepdemo.com,+02150387535,+034245
timeseries,always,1629880034484,10,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,43570818603286658222277565497253439543,uhidu-1661@aepdemo.com,+53378568252,+748284
timeseries,always,1629880030750,0,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,43570818603286658222277565497253439543,uhidu-1661@aepdemo.com,+53378568252,+748284
timeseries,always,1629880004121,8,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-tw) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,81182334456401896553943996084337637569,cot-1663@aepdemo.com,+37021759371,+800151
timeseries,always,1629880049512,0,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-tw) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,81182334456401896553943996084337637569,cot-1663@aepdemo.com,+37021759371,+800151
timeseries,always,1629880120853,3,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.1; cs-CZ) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,76256112532859280520657185773256202132,sodaszo-1667@aepdemo.com,+25621133342,+268125
timeseries,always,1629880150377,5,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.1; cs-CZ) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,76256112532859280520657185773256202132,sodaszo-1667@aepdemo.com,+25621133342,+268125
timeseries,always,1629880354933,2,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,13124625685598825042499806407777705532,ehji-1669@aepdemo.com,+66507236500,+907558
timeseries,always,1629880421259,5,3.4387783,50.59219,Tournai,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,13124625685598825042499806407777705532,ehji-1669@aepdemo.com,+66507236500,+907558
timeseries,always,1629879936034,11,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/11.0.696.50",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,75108219445615783043906112489599570302,iszed-1679@aepdemo.com,+99469668669,+328984
timeseries,always,1629879956657,13,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/11.0.696.50",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,75108219445615783043906112489599570302,iszed-1679@aepdemo.com,+99469668669,+328984
timeseries,always,1629880287820,6,4.1638985,50.0109884,Momignies,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,25485534940785044241994226060959787010,cihjo-1682@aepdemo.com,+17931449209,+033097
timeseries,always,1629880357901,9,4.1638985,50.0109884,Momignies,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,25485534940785044241994226060959787010,cihjo-1682@aepdemo.com,+17931449209,+033097
timeseries,always,1629880150385,1,3.8861843,50.6302806,Ath,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) yi; AppleWebKit/345667.12221 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/453667.1221",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,44710303198378862783709526802045357417,povror-1684@aepdemo.com,+19117815383,+266027
timeseries,always,1629880169554,2,3.8861843,50.6302806,Ath,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) yi; AppleWebKit/345667.12221 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/453667.1221",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,44710303198378862783709526802045357417,povror-1684@aepdemo.com,+19117815383,+266027
timeseries,always,1629880094348,12,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,51869494151504985204140173474666704287,pogiw-1686@aepdemo.com,+97366702515,+524897
timeseries,always,1629880131978,6,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,51869494151504985204140173474666704287,pogiw-1686@aepdemo.com,+97366702515,+524897
timeseries,always,1629880033243,5,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,79927673098080245000313422113466284316,ke-1687@aepdemo.com,+45698065259,+093808
timeseries,always,1629880120629,2,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,79927673098080245000313422113466284316,ke-1687@aepdemo.com,+45698065259,+093808
timeseries,always,1629880044136,3,3.7139045,51.0003903,Gent,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,28016155104384907041568562551163873840,nitod-1688@aepdemo.com,+61434824045,+313426
timeseries,always,1629880056718,4,3.7139045,51.0003903,Gent,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,28016155104384907041568562551163873840,nitod-1688@aepdemo.com,+61434824045,+313426
timeseries,always,1629880111587,2,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,11590498779611266340686216754637105229,homasteg-1692@aepdemo.com,+66441439928,+181240
timeseries,always,1629880123097,1,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,11590498779611266340686216754637105229,homasteg-1692@aepdemo.com,+66441439928,+181240
timeseries,always,1629879940070,10,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 5.0; en-en) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,52019702279615432172254989958932763323,wutsusen-1694@aepdemo.com,+33819515896,+322289
timeseries,always,1629879968614,1,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 5.0; en-en) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,52019702279615432172254989958932763323,wutsusen-1694@aepdemo.com,+33819515896,+322289
timeseries,always,1629880350390,6,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; ko-kr) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,09882603347042782933672411969775649302,agdo-1697@aepdemo.com,+27634976138,+357652
timeseries,always,1629880386929,13,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; ko-kr) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,09882603347042782933672411969775649302,agdo-1697@aepdemo.com,+27634976138,+357652
timeseries,always,1629880038189,11,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,74458532879530202090124428778036112965,rizih-1700@aepdemo.com,+57252961396,+897009
timeseries,always,1629880041782,12,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,74458532879530202090124428778036112965,rizih-1700@aepdemo.com,+57252961396,+897009
timeseries,always,1629880031202,0,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (X11; Linux amd64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,64211702472735610830458234675066596520,izovep-1706@aepdemo.com,+51661065672,+024933
